订单号,客户,板件条码,板件备注,项目地址,房间,厚度,材质,高光板,颜色,板件名称,成品长度,成品宽度,数量,纹理,前封边,后封边,左封边,右封边,门板
250727-1021,朗力,	7536633052633,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_踢脚线02_踢脚线后挡板01,60,823,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633052831,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_踢脚线02_踢脚线隔条01,60,494,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633052602,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_底板02,823,561,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633052923,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_横隔板01,823,562,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053012,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_活动层板01,397,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053128,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_横隔板03,823,562,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053210,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_横隔板02,398,562,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053326,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_收口条01_L收口辅板01,1662,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633053333,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_收口条01_L收口面板01,1662,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053425,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_柜门03_左开下横C型通体01_左开,1910,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633053432,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_柜门03_右开下横C型通体01_右开,1910,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633053456,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_柜门02_左开下横C型通体01_左开,1910,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633053760,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_柜门01_左开上横J型通体01_左开,568,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633053913,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽面一长J型通体01,847,282.75,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053920,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽盒前板01,761,220,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053937,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽屉右板01,450,220,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053944,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽屉左板01,450,220,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053951,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽屉后板01,761,220,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053890,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉02_抽屉底板01,761,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053982,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽面一长J型通体01,847,282.75,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053999,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽盒前板01,761,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054002,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽屉右板01,450,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054019,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽屉左板01,450,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054026,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽屉后板01,761,170,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633053968,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜A_抽屉01_抽屉底板01,761,414,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054620,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_左立板01,420,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054651,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_右立板01,420,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054682,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_顶板01,389,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054750,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_踢脚线01_踢脚线前挡板01,389,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054767,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_踢脚线01_踢脚线后挡板01,60,389,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633054835,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_踢脚线01_踢脚线隔条01,60,493,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633054842,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_踢脚线01_踢脚线隔条02,60,493,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633054736,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_底板01,389,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054866,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_背板01,324,389,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633054897,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_柜门01_单开门01_左开,405,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633055054,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_收口条01_L收口辅板01,420,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633055061,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜A_收口条01_L收口面板01,420,30,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055399,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_右立板01,1880,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055429,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_左立板01,1880,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055450,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_顶板01,389,560,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055498,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_背板01,1862,389,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055528,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_灯带260居前01,389,542,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055610,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_收口条02_L收口辅板01,425,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633055627,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_收口条02_L收口面板01,425,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055689,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_收口条01_L收口辅板01,1920,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633055696,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_收口条01_L收口面板01,1920,30,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055788,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_柜门01_单开门01_左开,1465,422,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633055900,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_活动层板03,388,540,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633055955,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_活动层板02,388,540,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633056006,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜B_活动层板01,388,540,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633057270,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜C_收口条03_侧收口01,2500,70,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633057249,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜C_收口条01_侧收口01,2480,425,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633057706,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_柜C_柜门01_单开门01_右开,2480,556,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633058208,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_顶板01,1150,455,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058253,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_底板01,1094,435,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058284,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_右立板01,142,435,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058338,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_左立板01,142,435,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058376,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_背板01,124,1094,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058437,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_中立板01,124,397,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633058741,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_竖隔板01,142,610,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059069,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽屉面板01,518,140,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059076,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽盒前板01,431,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059083,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽屉右板01,350,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059090,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽屉左板01,350,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059106,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽屉后板01,431,110,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059045,,电台路599弄76号302,主卧床边柜,18,欧松板,非高光板,S705,主卧床边柜_地柜B_抽屉01_抽屉底板01,431,314,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059687,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_左立板01,2500,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059717,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_中立板01,2460,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059755,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_顶板01,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059809,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_竖隔板01,620,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059861,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_右立板01,620,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059915,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_踢脚线01_踢脚线前挡板01,814,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059922,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_踢脚线01_踢脚线后挡板01,60,814,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633059892,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_底板01,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059977,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_踢脚线02_踢脚线前挡板01,814,60,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633059984,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_踢脚线02_踢脚线后挡板01,60,814,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633059953,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_底板02,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060041,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_竖隔板02,1680,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060096,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_右立板02,1720,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060249,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_横隔板01,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060478,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_横隔板04,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060560,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_顶板02,814,480,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060607,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_背板01,1872,814,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060621,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_背板03,1152,814,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060645,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_背板02,524,814,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060690,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_收口条01_L收口辅板01,1664,70,1,无纹理,1,1,1,1,非门板
250727-1021,朗力,	7536633060706,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_收口条01_L收口面板01,1664,40,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633060911,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_横隔板03,814,462,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061000,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_横隔板02,814,462,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061147,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门02_左开下横J型通体01_左开,1706,421.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061178,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门02_右开下横J型通体01_右开,1706,421.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061215,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门03_左开下横J型通体黑色抽面上方安装01_左开,1706,422.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061246,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门03_右开下横J型通体黑色抽面上方安装01_右开,1706,422.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061482,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门01_左开上横J型通体01_左开,608,421.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061512,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_柜门01_右开上横J型通体01_右开,608,421.75,1,竖纹,1,1,1,1,门板
250727-1021,朗力,	7536633061666,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽面一长J型通体01,848.5,302.25,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061673,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽盒前板01,752,210,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061680,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽屉右板01,400,210,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061697,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽屉左板01,400,210,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061703,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽屉后板01,752,210,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061642,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉02_抽屉底板01,752,364,1,竖纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061734,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉01_抽面一长J型通体01,848.5,302.75,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061741,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉01_抽盒前板01,752,180,1,横纹,1,1,1,1,非门板
250727-1021,朗力,	7536633061758,,电台路599弄76号302,主卧床尾柜,18,欧松板,非高光板,S705,主卧床尾柜_柜A_抽屉01_抽屉右板01,400,180,1,横纹,1,1,1,1,非门板
